"Plot Title: AN104"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 20490118, SEN S/N: 20490118)","Coupler Detached (LGR S/N: 20490118)","Coupler Attached (LGR S/N: 20490118)","Host Connected (LGR S/N: 20490118)","End Of File (LGR S/N: 20490118)"
84,12/13/18 01:53:00 PM,20.579,,,,
85,12/13/18 01:54:00 PM,20.579,,,,
86,12/13/18 01:55:00 PM,20.579,,,,
87,12/13/18 01:56:00 PM,20.579,,,,
88,12/13/18 01:57:00 PM,20.579,,,,
89,12/13/18 01:58:00 PM,20.555,,,,
90,12/13/18 01:59:00 PM,20.555,,,,
91,12/13/18 02:00:00 PM,20.579,,,,
92,12/13/18 02:01:00 PM,20.579,,,,
93,12/13/18 02:02:00 PM,20.579,,,,
94,12/13/18 02:03:00 PM,20.555,,,,
95,12/13/18 02:04:00 PM,20.555,,,,
96,12/13/18 02:05:00 PM,20.555,,,,
97,12/13/18 02:06:00 PM,20.579,,,,
98,12/13/18 02:07:00 PM,20.579,,,,
99,12/13/18 02:08:00 PM,20.579,,,,
100,12/13/18 02:09:00 PM,20.555,,,,
101,12/13/18 02:10:00 PM,20.555,,,,
102,12/13/18 02:11:00 PM,20.555,,,,
103,12/13/18 02:12:00 PM,20.579,,,,
104,12/13/18 02:13:00 PM,20.579,,,,
105,12/13/18 02:14:00 PM,20.555,,,,
106,12/13/18 02:15:00 PM,20.555,,,,
107,12/13/18 02:16:00 PM,20.555,,,,
108,12/13/18 02:17:00 PM,20.555,,,,
109,12/13/18 02:18:00 PM,20.555,,,,
110,12/13/18 02:19:00 PM,20.555,,,,
111,12/13/18 02:20:00 PM,20.555,,,,
112,12/13/18 02:21:00 PM,20.555,,,,
113,12/13/18 02:22:00 PM,20.555,,,,
114,12/13/18 02:23:00 PM,20.555,,,,
115,12/13/18 02:24:00 PM,21.151,,,,
116,12/13/18 02:25:00 PM,21.199,,,,
117,12/13/18 02:26:00 PM,21.151,,,,
118,12/13/18 02:27:00 PM,21.103,,,,
119,12/13/18 02:28:00 PM,21.056,,,,
120,12/13/18 02:29:00 PM,21.032,,,,
121,12/13/18 02:30:00 PM,21.008,,,,
122,12/13/18 02:31:00 PM,20.984,,,,
123,12/13/18 02:32:00 PM,20.984,,,,
124,12/13/18 02:33:00 PM,20.984,,,,
125,12/13/18 02:34:00 PM,20.984,,,,
126,12/13/18 02:35:00 PM,20.984,,,,
127,12/13/18 02:36:00 PM,20.984,,,,
128,12/13/18 02:37:00 PM,20.984,,,,
129,12/13/18 02:38:00 PM,20.984,,,,
130,12/13/18 02:39:00 PM,20.960,,,,
131,12/13/18 02:40:00 PM,20.960,,,,
132,12/13/18 02:41:00 PM,20.960,,,,
133,12/13/18 02:42:00 PM,20.984,,,,
134,12/13/18 02:43:00 PM,20.984,,,,
135,12/13/18 02:44:00 PM,20.984,,,,
136,12/13/18 02:45:00 PM,20.960,,,,
137,12/13/18 02:46:00 PM,20.960,,,,
138,12/13/18 02:47:00 PM,20.960,,,,
139,12/13/18 02:48:00 PM,20.984,,,,
140,12/13/18 02:49:00 PM,20.984,,,,
141,12/13/18 02:50:00 PM,20.960,,,,
142,12/13/18 02:51:00 PM,20.960,,,,
143,12/13/18 02:52:00 PM,20.960,,,,
144,12/13/18 02:53:00 PM,20.960,,,,
145,12/13/18 02:54:00 PM,20.984,,,,
146,12/13/18 02:55:00 PM,20.984,,,,
147,12/13/18 02:56:00 PM,20.960,,,,
148,12/13/18 02:57:00 PM,20.960,,,,
149,12/13/18 02:58:00 PM,20.960,,,,
150,12/13/18 02:59:00 PM,20.960,,,,
151,12/13/18 03:00:00 PM,20.960,,,,
152,12/13/18 03:01:00 PM,20.960,,,,
153,12/13/18 03:02:00 PM,20.960,,,,
154,12/13/18 03:03:00 PM,20.960,,,,
155,12/13/18 03:04:00 PM,20.960,,,,
156,12/13/18 03:05:00 PM,20.960,,,,
157,12/13/18 03:06:00 PM,20.960,,,,
158,12/13/18 03:07:00 PM,20.960,,,,
159,12/13/18 03:08:00 PM,20.960,,,,
160,12/13/18 03:09:00 PM,20.960,,,,
161,12/13/18 03:10:00 PM,20.960,,,,
162,12/13/18 03:11:00 PM,20.960,,,,
163,12/13/18 03:12:00 PM,20.960,,,,
164,12/13/18 03:13:00 PM,20.960,,,,
165,12/13/18 03:14:00 PM,20.960,,,,
166,12/13/18 03:15:00 PM,20.960,,,,
167,12/13/18 03:16:00 PM,20.960,,,,
168,12/13/18 03:17:00 PM,20.960,,,,
169,12/13/18 03:18:00 PM,20.960,,,,
170,12/13/18 03:19:00 PM,20.960,,,,
171,12/13/18 03:20:00 PM,20.960,,,,
172,12/13/18 03:21:00 PM,20.960,,,,
173,12/13/18 03:22:00 PM,20.936,,,,
174,12/13/18 03:23:00 PM,20.936,,,,
175,12/13/18 03:24:00 PM,20.936,,,,
176,12/13/18 03:25:00 PM,20.936,,,,
177,12/13/18 03:26:00 PM,20.936,,,,
178,12/13/18 03:27:00 PM,20.936,,,,
179,12/13/18 03:28:00 PM,20.936,,,,
180,12/13/18 03:29:00 PM,20.936,,,,
181,12/13/18 03:30:00 PM,20.936,,,,
182,12/13/18 03:31:00 PM,20.936,,,,
183,12/13/18 03:32:00 PM,20.936,,,,
184,12/13/18 03:33:00 PM,20.936,,,,
185,12/13/18 03:34:00 PM,20.936,,,,
186,12/13/18 03:35:00 PM,20.936,,,,
187,12/13/18 03:36:00 PM,20.936,,,,
188,12/13/18 03:37:00 PM,20.936,,,,
189,12/13/18 03:38:00 PM,20.936,,,,
190,12/13/18 03:39:00 PM,20.936,,,,
191,12/13/18 03:40:00 PM,20.936,,,,
192,12/13/18 03:41:00 PM,20.936,,,,
193,12/13/18 03:42:00 PM,20.936,,,,
194,12/13/18 03:43:00 PM,20.913,,,,
195,12/13/18 03:44:00 PM,20.913,,,,
196,12/13/18 03:45:00 PM,20.913,,,,
197,12/13/18 03:46:00 PM,20.913,,,,
198,12/13/18 03:47:00 PM,20.913,,,,
199,12/13/18 03:48:00 PM,20.913,,,,
200,12/13/18 03:49:00 PM,20.913,,,,
201,12/13/18 03:50:00 PM,20.913,,,,
202,12/13/18 03:51:00 PM,20.913,,,,
203,12/13/18 03:52:00 PM,20.913,,,,
204,12/13/18 03:53:00 PM,20.913,,,,
205,12/13/18 03:54:00 PM,20.913,,,,
206,12/13/18 03:55:00 PM,20.913,,,,
207,12/13/18 03:56:00 PM,20.913,,,,
208,12/13/18 03:57:00 PM,20.913,,,,
209,12/13/18 03:58:00 PM,20.913,,,,
210,12/13/18 03:59:00 PM,20.913,,,,
211,12/13/18 04:00:00 PM,20.913,,,,
212,12/13/18 04:01:00 PM,20.913,,,,
213,12/13/18 04:02:00 PM,20.913,,,,
214,12/13/18 04:03:00 PM,20.913,,,,
215,12/13/18 04:04:00 PM,20.913,,,,
216,12/13/18 04:05:00 PM,20.913,,,,
217,12/13/18 04:06:00 PM,20.913,,,,
218,12/13/18 04:07:00 PM,20.913,,,,
219,12/13/18 04:08:00 PM,20.913,,,,
220,12/13/18 04:09:00 PM,20.913,,,,
221,12/13/18 04:10:00 PM,20.913,,,,
222,12/13/18 04:11:00 PM,20.913,,,,
223,12/13/18 04:12:00 PM,20.913,,,,
224,12/13/18 04:13:00 PM,20.913,,,,
225,12/13/18 04:14:00 PM,20.913,,,,
226,12/13/18 04:15:00 PM,20.913,,,,
227,12/13/18 04:16:00 PM,20.913,,,,
228,12/13/18 04:17:00 PM,20.913,,,,
229,12/13/18 04:18:00 PM,20.913,,,,
230,12/13/18 04:19:00 PM,20.913,,,,
231,12/13/18 04:20:00 PM,20.913,,,,
232,12/13/18 04:21:00 PM,20.889,,,,
233,12/13/18 04:22:00 PM,20.913,,,,
234,12/13/18 04:23:00 PM,20.889,,,,
235,12/13/18 04:24:00 PM,20.913,,,,
236,12/13/18 04:25:00 PM,20.865,,,,
237,12/13/18 04:26:00 PM,20.817,,,,
238,12/13/18 04:27:00 PM,20.936,,,,
239,12/13/18 04:28:00 PM,21.103,,,,
240,12/13/18 04:29:00 PM,21.223,,,,
241,12/13/18 04:30:00 PM,21.366,,,,
242,12/13/18 04:31:00 PM,21.485,,,,
243,12/13/18 04:32:00 PM,21.652,,,,
244,12/13/18 04:33:00 PM,21.843,,,,
245,12/13/18 04:34:00 PM,22.011,,,,
246,12/13/18 04:35:00 PM,22.154,,,,
247,12/13/18 04:35:15 PM,,,Logged,Logged,
248,12/13/18 04:35:17 PM,,Logged,,,
249,12/13/18 04:35:18 PM,,,Logged,,Logged
